Year,State,Type of beverage,Gallons of beverage,Gallons of ethanol (absolute alcohol),Population (age 14 and older),Gallons of ethanol per capita age 14 and older,Decile for per capita consumption age 14 and older,Population (age 21 and older),Gallons of ethanol per capita age 21 and older,Decile for per capita consumption age 21 and older,Type of data source,Time-varying alcohol by volume (ABV),Gallons of ethanol derived from time-varying ABV
2017,Midwest Region,Beer,1403396333,63152835,56190959,11239,N/A,49887517,2659,N/A,N/A,47,65959628
2017,Midwest Region,All beverages,N/A,133607182,56190959,23777,N/A,49887517,6782,N/A,N/A,N/A,31023473
2017,South Region,Spirits,198494696,81581320,101548266,8034,N/A,90290288,9035,N/A,N/A,85,76420458
2017,South Region,Wine,294783389,38027058,101548266,3745,N/A,90290288,4212,N/A,N/A,21,35668790
2017,South Region,Beer,2450681796,110280681,101548266,10860,N/A,90290288,2214,N/A,N/A,47,15182044
2017,South Region,All beverages,N/A,229889059,101548266,22638,N/A,90290288,5461,N/A,N/A,N/A,27271292
2017,West Region,Spirits,131578967,54078956,63384691,8532,N/A,56418781,9585,N/A,N/A,85,50657902
2017,West Region,Wine,257677625,33240414,63384691,5244,N/A,56418781,5892,N/A,N/A,18,30405960
2017,West Region,Beer,1430805589,64386252,63384691,10158,N/A,56418781,1412,N/A,N/A,48,68678668
2017,West Region,All beverages,N/A,151705621,63384691,23934,N/A,56418781,6889,N/A,N/A,N/A,49742530
2017,United States,Spirits,552953166,227263752,268240231,8472,N/A,238743129,9519,N/A,N/A,83,11781062
2017,United States,Wine,901836258,116336879,268240231,4337,N/A,238743129,4873,N/A,N/A,18,06416678
2017,United States,Beer,6351061696,285797776,268240231,10655,N/A,238743129,1971,N/A,N/A,48,04850961
2017,United States,All beverages,N/A,629398407,268240231,23464,N/A,238743129,6363,N/A,N/A,N/A,23048701
2018,Alabama,Spirits,6779753,2786478,4048953,6882,9,3607206,7725,9,N/A,77,2555967
2018,Alabama,Wine,8192786,1056869,4048953,2610,8,3607206,2930,8,N/A,17,958556
2018,Alabama,Beer,93403000,4203135,4048953,10381,6,3607206,1652,6,N/A,48,4483344
2018,Alabama,All beverages,N/A,8046482,4048953,19873,9,3607206,2307,9,N/A,N/A,7997867
2018,Alaska,Spirits,1805363,742004,591706,12540,2,526750,4086,2,N/A,84,693259
2018,Alaska,Wine,2438116,314517,591706,5315,3,526750,5971,3,N/A,18,287698
2018,Alaska,Beer,14017944,630807,591706,10661,6,526750,1975,6,N/A,48,672861
2018,Alaska,All beverages,N/A,1687329,591706,28516,2,526750,2033,2,N/A,N/A,1653818
2018,Arizona,Spirits,11427084,4696532,5898262,7963,7,5234386,8972,7,N/A,88,4433709
2018,Arizona,Wine,17724512,2286462,5898262,3877,6,5234386,4368,6,N/A,17,2073768
2018,Arizona,Beer,141360000,6361200,5898262,10785,6,5234386,2153,6,N/A,47,6643920
2018,Arizona,All beverages,N/A,13344194,5898262,22624,6,5234386,5493,6,N/A,N/A,13151397
2018,Arkansas,Spirits,3870060,1590594,2467028,6447,0,2189099,7266,0,N/A,88,1501583
2018,Arkansas,Wine,4491133,579356,2467028,2348,9,2189099,2647,9,N/A,18,529954
2018,Arkansas,Beer,49326863,2219709,2467028,8998,9,2189099,0140,9,N/A,48,2367689
2018,Arkansas,All beverages,N/A,4389660,2467028,17793,0,2189099,0052,0,N/A,N/A,4399226
2018,California,Spirits,69284967,28476122,32478545,8768,6,28923058,9845,6,N/A,86,26743997
2018,California,Wine,154620975,19946106,32478545,6141,2,28923058,6896,2,N/A,17,18090654
2018,California,Beer,743101000,33439545,32478545,10296,7,28923058,1562,7,N/A,48,35668848
2018,California,All beverages,N/A,81861773,32478545,25205,4,28923058,8303,4,N/A,N/A,80503499
2018,Colorado,Spirits,14072751,5783901,4721753,12249,2,4215544,3720,2,N/A,82,5375791
2018,Colorado,Wine,18880184,2435544,4721753,5158,4,4215544,5778,3,N/A,17,2208982
2018,Colorado,Beer,119269168,5367113,4721753,11367,4,4215544,2732,4,N/A,48,5724920
2018,Colorado,All beverages,N/A,13586557,4721753,28774,2,4215544,2230,2,N/A,N/A,13309693
2018,Connecticut,Spirits,7430280,3053845,3021539,10107,3,2683179,1381,3,N/A,81,2830937
2018,Connecticut,Wine,13942358,1798564,3021539,5952,2,2683179,6703,2,N/A,17,1631256
2018,Connecticut,Beer,53509143,2407911,3021539,7969,0,2683179,8974,0,N/A,48,2568439
2018,Connecticut,All beverages,N/A,7260321,3021539,24029,5,2683179,7059,5,N/A,N/A,7030632
2018,Delaware,Spirits,3339625,1372586,809249,16961,1,725502,8919,1,N/A,83,1279077
2018,Delaware,Wine,4501556,580701,809249,7176,1,725502,8004,1,N/A,17,526682
2018,Delaware,Beer,19999746,899989,809249,11121,5,725502,2405,5,N/A,48,959988
2018,Delaware,All beverages,N/A,2853275,809249,35258,1,725502,9328,1,N/A,N/A,2765747
2018,District of Columbia,Spirits,2438583,1002258,598176,16755,1,545569,8371,1,N/A,93,958363
2018,District of Columbia,Wine,4703668,606773,598176,10144,1,545569,1122,1,N/A,17,550329
2018,District of Columbia,Beer,14260000,641700,598176,10728,6,545569,1762,6,N/A,48,684480
2018,District of Columbia,All beverages,N/A,2250731,598176,37627,1,545569,1255,1,N/A,N/A,2193172
2018,Florida,Spirits,45769277,18811173,17988240,10457,3,16303457,1538,3,N/A,86,17666941
2018,Florida,Wine,78338974,10105728,17988240,5618,3,16303457,6199,3,N/A,17,9165660
2018,Florida,Beer,420138579,18906236,17988240,10510,6,16303457,1596,7,N/A,48,20166652
2018,Florida,All beverages,N/A,47823137,17988240,26586,3,16303457,9333,4,N/A,N/A,46999253
2018,Georgia,Spirits,14885341,6117875,8589948,7122,9,7575735,8076,9,N/A,90,5805283
2018,Georgia,Wine,16659705,2149102,8589948,2502,8,7575735,2837,8,N/A,17,1949185
2018,Georgia,Beer,181629000,8173305,8589948,9515,8,7575735,0789,8,N/A,47,8536563
2018,Georgia,All beverages,N/A,16440282,8589948,19139,0,7575735,1701,0,N/A,N/A,16291031
2018,Hawaii,Spirits,2273720,934499,1182216,7905,7,1073551,8705,8,N/A,86,877656
2018,Hawaii,Wine,5384839,694644,1182216,5876,2,1073551,6471,2,N/A,16,624641
2018,Hawaii,Beer,33604000,1512180,1182216,12791,2,1073551,4086,3,N/A,47,1579388
2018,Hawaii,All beverages,N/A,3141323,1182216,26571,4,1073551,9261,4,N/A,N/A,3081685
2018,Idaho,Spirits,2861998,1176281,1409019,8348,6,1237787,9503,6,N/A,76,1076111
2018,Idaho,Wine,3628556,468084,1409019,3322,7,1237787,3782,6,N/A,17,424541
2018,Idaho,Beer,28148000,1266660,1409019,8990,9,1237787,0233,9,N/A,47,1322956
2018,Idaho,All beverages,N/A,2911025,1409019,20660,9,1237787,3518,8,N/A,N/A,2823608
2018,Illinois,Spirits,21881402,8993256,10533433,8538,6,9374946,9593,6,N/A,84,8402458
2018,Illinois,Wine,36981447,4770607,10533433,4529,4,9374946,5089,4,N/A,16,4289848
2018,Illinois,Beer,253397281,11402878,10533433,10825,5,9374946,2163,5,N/A,47,11909672
2018,Illinois,All beverages,N/A,25166740,10533433,23892,5,9374946,6845,5,N/A,N/A,24601978
2018,Indiana,Spirits,11944240,4909083,5487458,8946,5,4842638,0137,5,N/A,82,4562700
2018,Indiana,Wine,12481000,1610049,5487458,2934,8,4842638,3325,8,N/A,17,1460277
2018,Indiana,Beer,117030851,5266388,5487458,9597,8,4842638,0875,8,N/A,47,5500450
2018,Indiana,All beverages,N/A,11785520,5487458,21477,8,4842638,4337,8,N/A,N/A,11523427
2018,Iowa,Spirits,5640502,2318246,2583677,8973,5,2282870,0155,5,N/A,67,2070064
2018,Iowa,Wine,4627406,596935,2583677,2310,9,2282870,2615,9,N/A,16,536779
2018,Iowa,Beer,71564596,3220407,2583677,12464,3,2282870,4107,2,N/A,46,3291971
2018,Iowa,All beverages,N/A,6135588,2583677,23748,5,2282870,6877,5,N/A,N/A,5898814
2018,Kansas,Spirits,4564377,1875959,2364835,7933,7,2080328,9018,7,N/A,86,1761849
2018,Kansas,Wine,2649264,341755,2364835,1445,0,2080328,1643,0,N/A,17,309964
2018,Kansas,Beer,51761879,2329285,2364835,9850,7,2080328,1197,7,N/A,48,2484570
2018,Kansas,All beverages,N/A,4546998,2364835,19228,9,2080328,1857,9,N/A,N/A,4556383
2018,Kentucky,Spirits,7263221,2985184,3683747,8104,6,3281075,9098,6,N/A,93,2854446
2018,Kentucky,Wine,6155308,794035,3683747,2156,9,3281075,2420,9,N/A,17,720171
2018,Kentucky,Beer,76176263,3427932,3683747,9306,8,3281075,0448,8,N/A,48,3656461
2018,Kentucky,All beverages,N/A,7207151,3683747,19565,9,3281075,1966,9,N/A,N/A,7231078
2018,Louisiana,Spirits,9164449,3766589,3806479,9895,4,3391424,1106,4,N/A,86,3537477
2018,Louisiana,Wine,9885572,1275239,3806479,3350,6,3391424,3760,7,N/A,18,1166498
2018,Louisiana,Beer,103726000,4667670,3806479,12262,3,3391424,3763,3,N/A,47,4875122
2018,Louisiana,All beverages,N/A,9709497,3806479,25508,4,3391424,8630,4,N/A,N/A,9579097
2018,Maine,Spirits,2991132,1229355,1150042,10690,3,1041590,1803,3,N/A,65,1091763
2018,Maine,Wine,3955571,510269,1150042,4437,5,1041590,4899,5,N/A,17,462802
2018,Maine,Beer,34100000,1534500,1150042,13343,2,1041590,4732,2,N/A,48,1636800
2018,Maine,All beverages,N/A,3274124,1150042,28470,3,1041590,1434,3,N/A,N/A,3191365
2018,Maryland,Spirits,11138870,4578076,5002650,9151,5,4471679,0238,5,N/A,87,4310743
2018,Maryland,Wine,14942830,1927625,5002650,3853,6,4471679,4311,6,N/A,17,1748311
2018,Maryland,Beer,86650184,3899258,5002650,7794,0,4471679,8720,0,N/A,48,4159209
2018,Maryland,All beverages,N/A,10404959,5002650,20799,8,4471679,3269,9,N/A,N/A,10218263
2018,Massachusetts,Spirits,14328779,5889128,5846204,10073,4,5209567,1304,4,N/A,79,5430607
2018,Massachusetts,Wine,28858578,3722757,5846204,6368,1,5209567,7146,1,N/A,17,3376454
2018,Massachusetts,Beer,118717857,5342304,5846204,9138,9,5209567,0255,9,N/A,48,5698457
2018,Massachusetts,All beverages,N/A,14954188,5846204,25579,4,5209567,8705,4,N/A,N/A,14505518
2018,Michigan,Spirits,19473219,8003493,8336507,9601,4,7422235,0783,4,N/A,74,7282984
2018,Michigan,Wine,25903444,3341544,8336507,4008,5,7422235,4502,5,N/A,16,3004800
2018,Michigan,Beer,186165445,8377445,8336507,10049,7,7422235,1287,7,N/A,48,8935941
2018,Michigan,All beverages,N/A,19722482,8336507,23658,6,7422235,6572,6,N/A,N/A,19223725
2018,Minnesota,Spirits,13529822,5560757,4596729,12097,2,4094499,3581,2,N/A,82,5168392
2018,Minnesota,Wine,15683281,2023143,4596729,4401,5,4094499,4941,5,N/A,17,1834944
2018,Minnesota,Beer,116317950,5234308,4596729,11387,4,4094499,2784,4,N/A,48,5583262
2018,Minnesota,All beverages,N/A,12818208,4596729,27885,3,4094499,1306,3,N/A,N/A,12586598
2018,Mississippi,Spirits,4654594,1913038,2436389,7852,8,2152704,8887,7,N/A,75,1745473
2018,Mississippi,Wine,3407274,439538,2436389,1804,0,2152704,2042,0,N/A,17,398651
2018,Mississippi,Beer,65627000,2953215,2436389,12121,4,2152704,3719,3,N/A,48,3150096
2018,Mississippi,All beverages,N/A,5305791,2436389,21777,7,2152704,4647,7,N/A,N/A,5294220
2018,Missouri,Spirits,12600703,5178889,5059077,10237,3,4509278,1485,3,N/A,85,4851271
2018,Missouri,Wine,14902699,1922448,5059077,3800,6,4509278,4263,6,N/A,17,1743616
2018,Missouri,Beer,124371847,5596733,5059077,11063,5,4509278,2412,5,N/A,47,5845477
2018,Missouri,All beverages,N/A,12698070,5059077,25100,5,4509278,8160,5,N/A,N/A,12440364
2018,Montana,Spirits,2123445,872736,883471,9878,4,793164,1003,4,N/A,77,800539
2018,Montana,Wine,3516166,453585,883471,5134,4,793164,5719,4,N/A,17,411391
2018,Montana,Beer,31495101,1417280,883471,16042,1,793164,7869,1,N/A,49,1543260
2018,Montana,All beverages,N/A,2743601,883471,31055,2,793164,4591,2,N/A,N/A,2755190
2018,Nebraska,Spirits,2786153,1145109,1553464,7371,8,1367803,8372,8,N/A,83,1067096
2018,Nebraska,Wine,2626899,338870,1553464,2181,9,1367803,2477,9,N/A,17,307347
2018,Nebraska,Beer,42098000,1894410,1553464,12195,3,1367803,3850,3,N/A,48,2020704
2018,Nebraska,All beverages,N/A,3378389,1553464,21747,7,1367803,4699,7,N/A,N/A,3395147
2018,Nevada,Spirits,9009832,3703041,2494476,14845,1,2242652,6512,1,N/A,85,3468785
2018,Nevada,Wine,11738513,1514268,2494476,6070,2,2242652,6752,2,N/A,18,1385145
2018,Nevada,Beer,75175000,3382875,2494476,13561,2,2242652,5084,2,N/A,47,3533225
2018,Nevada,All beverages,N/A,8600184,2494476,34477,1,2242652,8348,1,N/A,N/A,8387155
2018,New Hampshire,Spirits,5773168,2372772,1161461,20429,1,1042009,2771,1,N/A,74,2159165
2018,New Hampshire,Wine,7582564,978151,1161461,8422,1,1042009,9387,1,N/A,18,894743
2018,New Hampshire,Beer,46252000,2081340,1161461,17920,1,1042009,9974,1,N/A,48,2220096
2018,New Hampshire,All beverages,N/A,5432263,1161461,46771,1,1042009,2133,1,N/A,N/A,5274004
2018,New Jersey,Spirits,17661973,7259071,7392490,9820,4,6618834,0967,4,N/A,83,6764536
2018,New Jersey,Wine,33014930,4258926,7392490,5761,3,6618834,6435,3,N/A,17,3862747
2018,New Jersey,Beer,132042203,5941899,7392490,8038,0,6618834,8977,0,N/A,48,6338026
2018,New Jersey,All beverages,N/A,17459896,7392490,23618,6,6618834,6379,6,N/A,N/A,16965309
2018,New Mexico,Spirits,3713853,1526394,1722340,8862,5,1527557,9992,5,N/A,88,1440975
2018,New Mexico,Wine,4174157,538466,1722340,3126,7,1527557,3525,7,N/A,17,488376
2018,New Mexico,Beer,40827154,1837222,1722340,10667,6,1527557,2027,6,N/A,48,1959703
2018,New Mexico,All beverages,N/A,3902082,1722340,22656,6,1527557,5545,6,N/A,N/A,3889054
2018,New York,Spirits,32472847,13346340,16387592,8144,6,14721845,9066,6,N/A,87,12566992
2018,New York,Wine,65759044,8482917,16387592,5176,3,14721845,5762,4,N/A,17,7693808
2018,New York,Beer,321116118,14450225,16387592,8818,0,14721845,9815,0,N/A,48,15413574
2018,New York,All beverages,N/A,36279482,16387592,22138,7,14721845,4643,7,N/A,N/A,35674374
2018,North Carolina,Spirits,14207768,5839393,8617751,6776,9,7655902,7627,9,N/A,77,5356329
2018,North Carolina,Wine,30158998,3890511,8617751,4515,5,7655902,5082,5,N/A,19,3588921
2018,North Carolina,Beer,198237072,8920668,8617751,10352,7,7655902,1652,6,N/A,48,9515379
2018,North Carolina,All beverages,N/A,18650572,8617751,21642,7,7655902,4361,7,N/A,N/A,18460629
2018,North Dakota,Spirits,1990593,818134,616668,13267,1,547999,4929,1,N/A,85,766378
2018,North Dakota,Wine,1610443,207747,616668,3369,6,547999,3791,6,N/A,17,188422
2018,North Dakota,Beer,20568176,925568,616668,15009,1,547999,6890,1,N/A,46,946136
2018,North Dakota,All beverages,N/A,1951449,616668,31645,1,547999,5610,1,N/A,N/A,1900936
2018,Ohio,Spirits,14641966,6017848,9686514,6213,0,8625650,6977,0,N/A,85,5637157
2018,Ohio,Wine,23266395,3001365,9686514,3098,8,8625650,3480,8,N/A,17,2722168
2018,Ohio,Beer,236964000,10663380,9686514,11008,5,8625650,2362,5,N/A,48,11374272
2018,Ohio,All beverages,N/A,19682593,9686514,20320,9,8625650,2819,9,N/A,N/A,19733597
2018,Oklahoma,Spirits,5143581,2114012,3198699,6609,0,2826916,7478,0,N/A,91,2011140
2018,Oklahoma,Wine,4885675,630252,3198699,1970,0,2826916,2229,0,N/A,17,571624
2018,Oklahoma,Beer,71207000,3204315,3198699,10018,7,2826916,1335,7,N/A,47,3346729
2018,Oklahoma,All beverages,N/A,5948579,3198699,18597,0,2826916,1043,0,N/A,N/A,5929493
2018,Oregon,Spirits,8120135,3337376,3511155,9505,5,3165558,0543,5,N/A,82,3101892
2018,Oregon,Wine,15746490,2031297,3511155,5785,2,3165558,6417,3,N/A,17,1842339
2018,Oregon,Beer,94392492,4247662,3511155,12098,4,3165558,3418,4,N/A,49,4625232
2018,Oregon,All beverages,N/A,9616335,3511155,27388,3,3165558,0378,3,N/A,N/A,9569463
2018,Pennsylvania,Spirits,18959078,7792181,10773997,7232,8,9644683,8079,9,N/A,71,7033818
2018,Pennsylvania,Wine,27721047,3576015,10773997,3319,7,9644683,3708,7,N/A,17,3243363
2018,Pennsylvania,Beer,313131000,14090895,10773997,13079,2,9644683,4610,2,N/A,47,14717157
2018,Pennsylvania,All beverages,N/A,25459091,10773997,23630,6,9644683,6397,6,N/A,N/A,24994338
2018,Rhode Island,Spirits,2532499,1040857,902432,11534,3,801911,2980,3,N/A,78,957284
2018,Rhode Island,Wine,4005705,516736,902432,5726,3,801911,6444,2,N/A,17,468668
2018,Rhode Island,Beer,18105015,814726,902432,9028,9,801911,0160,9,N/A,48,869041
2018,Rhode Island,All beverages,N/A,2372319,902432,26288,4,801911,9583,3,N/A,N/A,2294993
2018,South Carolina,Spirits,8327755,3422707,4233504,8085,7,3780413,9054,7,N/A,92,3264480
2018,South Carolina,Wine,8231982,1061926,4233504,2508,8,3780413,2809,8,N/A,18,971374
2018,South Carolina,Beer,103943000,4677435,4233504,11049,5,3780413,2373,5,N/A,48,4989264
2018,South Carolina,All beverages,N/A,9162068,4233504,21642,8,3780413,4236,8,N/A,N/A,9225118
2018,South Dakota,Spirits,1338015,549924,708091,7766,8,626729,8775,8,N/A,86,516474
2018,South Dakota,Wine,1261207,162696,708091,2298,9,626729,2596,9,N/A,17,147561
2018,South Dakota,Beer,21700000,976500,708091,13791,1,626729,5581,1,N/A,47,1019900
2018,South Dakota,All beverages,N/A,1689120,708091,23855,5,626729,6951,5,N/A,N/A,1683935
2018,Tennessee,Spirits,11427437,4696677,5610425,8371,6,5014569,9366,6,N/A,93,4490983
2018,Tennessee,Wine,13963622,1801307,5610425,3211,7,5014569,3592,7,N/A,17,1633744
2018,Tennessee,Beer,122402800,5508126,5610425,9818,8,5014569,0984,8,N/A,48,5875334
2018,Tennessee,All beverages,N/A,12006110,5610425,21400,8,5014569,3942,8,N/A,N/A,12000061
2018,Texas,Spirits,39469226,16221852,22889972,7087,9,20055429,8089,8,N/A,86,15235121
2018,Texas,Wine,60290724,7777503,22889972,3398,6,20055429,3878,6,N/A,17,7054015
2018,Texas,Beer,618120115,27815405,22889972,12152,3,20055429,3869,3,N/A,47,29051645
2018,Texas,All beverages,N/A,51814760,22889972,22636,6,20055429,5836,6,N/A,N/A,51340781
2018,Utah,Spirits,3361749,1381679,2431119,5683,0,2083606,6631,0,N/A,73,1253932
2018,Utah,Wine,3787676,488610,2431119,2010,0,2083606,2345,0,N/A,17,443158
2018,Utah,Beer,31341000,1410345,2431119,5801,0,2083606,6769,0,N/A,47,1473027
2018,Utah,All beverages,N/A,3280634,2431119,13494,0,2083606,5745,0,N/A,N/A,3170117
2018,Vermont,Spirits,994582,408773,537127,7610,8,477811,8555,8,N/A,77,374957
2018,Vermont,Wine,3244431,418532,537127,7792,1,477811,8759,1,N/A,17,379598
2018,Vermont,Beer,18569000,835605,537127,15557,1,477811,7488,1,N/A,49,909881
2018,Vermont,All beverages,N/A,1662910,537127,30959,2,477811,4803,2,N/A,N/A,1664436
2018,Virginia,Spirits,12021667,4940905,7062540,6996,9,6301045,7841,9,N/A,75,4508125
2018,Virginia,Wine,26950198,3476576,7062540,4923,4,6301045,5517,4,N/A,17,3153173
2018,Virginia,Beer,148338545,6675235,7062540,9452,8,6301045,0594,8,N/A,47,6971912
2018,Virginia,All beverages,N/A,15092715,7062540,21370,8,6301045,3953,8,N/A,N/A,14633210
2018,Washington,Spirits,12210049,5018330,6229659,8056,7,5604115,8955,7,N/A,83,4676449
2018,Washington,Wine,24835204,3203741,6229659,5143,4,5604115,5717,4,N/A,17,2905719
2018,Washington,Beer,125581000,5651145,6229659,9071,9,5604115,0084,9,N/A,49,6153469
2018,Washington,All beverages,N/A,13873216,6229659,22270,7,5604115,4755,7,N/A,N/A,13735637
2018,West Virginia,Spirits,1761996,724180,1525367,4748,0,1375396,5265,0,N/A,73,657225
2018,West Virginia,Wine,1303182,168110,1525367,1102,0,1375396,1222,0,N/A,17,152472
2018,West Virginia,Beer,39122000,1760490,1525367,11541,4,1375396,2800,4,N/A,47,1838734
2018,West Virginia,All beverages,N/A,2652780,1525367,17391,0,1375396,9287,0,N/A,N/A,2648431
2018,Wisconsin,Spirits,14705002,6043756,4830460,12512,2,4298027,4062,2,N/A,86,5676131
2018,Wisconsin,Wine,14651427,1890034,4830460,3913,5,4298027,4397,5,N/A,18,1728868
2018,Wisconsin,Beer,138756000,6244020,4830460,12926,2,4298027,4528,2,N/A,48,6660288
2018,Wisconsin,All beverages,N/A,14177810,4830460,29351,2,4298027,2987,2,N/A,N/A,14065287
2018,Wyoming,Spirits,1425973,586075,473708,12372,2,422352,3876,2,N/A,72,530462
2018,Wyoming,Wine,1161350,149814,473708,3163,7,422352,3547,7,N/A,17,135878
2018,Wyoming,Beer,12782675,575220,473708,12143,3,422352,3619,4,N/A,48,613568
2018,Wyoming,All beverages,N/A,1311110,473708,27678,3,422352,1043,3,N/A,N/A,1279908
2018,Northeast Region,Spirits,103144337,42392322,47172884,8987,N/A,42241429,0036,N/A,N/A,80,39194848
2018,Northeast Region,Wine,188084229,24262866,47172884,5143,N/A,42241429,5744,N/A,N/A,17,22005855
2018,Northeast Region,Beer,1055542336,47499405,47172884,10069,N/A,42241429,1245,N/A,N/A,48,50666032
2018,Northeast Region,All beverages,N/A,114154593,47172884,24199,N/A,42241429,7024,N/A,N/A,N/A,11866735
2018,Midwest Region,Spirits,125095991,51414453,56356913,9123,N/A,50073002,0268,N/A,N/A,82,47786668
2018,Midwest Region,Wine,156644913,20207194,56356913,3586,N/A,50073002,4036,N/A,N/A,17,18327455
2018,Midwest Region,Beer,1380696025,62131321,56356913,11025,N/A,50073002,2408,N/A,N/A,48,66273409
2018,Midwest Region,All beverages,N/A,133752968,56356913,23733,N/A,50073002,6712,N/A,N/A,N/A,32387532
2018,South Region,Spirits,201663205,82883577,102569117,8081,N/A,91253120,9083,N/A,N/A,86,77841997
2018,South Region,Wine,297063187,38321151,102569117,3736,N/A,91253120,4199,N/A,N/A,20,35647582
2018,South Region,Beer,2412307166,108553822,102569117,10583,N/A,91253120,1896,N/A,N/A,47,13378437
2018,South Region,All beverages,N/A,229758550,102569117,22400,N/A,91253120,5178,N/A,N/A,N/A,26868016
2018,West Region,Spirits,141690922,58234969,64027429,9095,N/A,57050080,0208,N/A,N/A,85,54551005
2018,West Region,Wine,267636738,34525139,64027429,5392,N/A,57050080,6052,N/A,N/A,17,31313498
2018,West Region,Beer,1491094534,67099254,64027429,10480,N/A,57050080,1761,N/A,N/A,48,71572538
2018,West Region,All beverages,N/A,159859363,64027429,24967,N/A,57050080,8021,N/A,N/A,N/A,57437041
2018,United States,Spirits,571594455,234925322,270126343,8697,N/A,240617631,9763,N/A,N/A,84,19492271
2018,United States,Wine,909429067,117316349,270126343,4343,N/A,240617631,4876,N/A,N/A,17,06403201
2018,United States,Beer,6339640061,285283803,270126343,10561,N/A,240617631,1856,N/A,N/A,48,04302723
2018,United States,All beverages,N/A,637525474,270126343,23601,N/A,240617631,6495,N/A,N/A,N/A,30198195
2019,Alabama,Spirits,7041995,2894260,4066536,7117,9,3626949,7980,9,N/A,76,2647790
2019,Alabama,Wine,8143520,1050514,4066536,2583,8,3626949,2896,8,N/A,16,944648
2019,Alabama,Beer,92566000,4165470,4066536,10243,7,3626949,1485,7,N/A,48,4443168
2019,Alabama,All beverages,N/A,8110244,4066536,19944,9,3626949,2361,9,N/A,N/A,8035606
2019,Alaska,Spirits,1826921,750864,591039,12704,2,526851,4252,2,N/A,83,699711
2019,Alaska,Wine,2419712,312143,591039,5281,3,526851,5925,3,N/A,16,280687
2019,Alaska,Beer,14111357,635011,591039,10744,6,526851,2053,6,N/A,48,677345
2019,Alaska,All beverages,N/A,1698018,591039,28729,2,526851,2230,2,N/A,N/A,1657743
